Date,Open,High,Low,Close,Adj Close,Volume
2005-04-27,60.040001,60.040001,58.500000,58.619999,38.922386,72100
2005-04-28,57.919998,58.000000,57.169998,57.169998,37.959606,34000
2005-04-29,58.119999,58.119999,57.169998,57.779999,38.364632,36000
2005-05-02,57.830002,58.970001,57.419998,58.970001,39.154770,32800
2005-05-03,58.570000,58.570000,57.419998,57.500000,38.178726,18100
2005-05-04,57.750000,58.330002,57.349998,58.250000,38.676704,51200
2005-05-05,58.549999,59.119999,58.220001,58.680000,38.962219,10400
2005-05-06,59.320000,59.590000,58.820000,58.830002,39.061813,28600
2005-05-09,59.060001,59.520000,58.939999,59.520000,39.519951,25300
2005-05-10,59.270000,59.299999,58.400002,58.540001,38.869259,17200
2005-05-11,58.430000,58.950001,58.230000,58.900002,39.108292,46200
2005-05-12,58.779999,58.779999,56.279999,56.450001,37.481544,53700
2005-05-13,56.669998,56.750000,55.060001,55.590000,36.910519,30400
2005-05-16,54.919998,55.200001,54.139999,54.950001,36.485577,86400
2005-05-17,55.150002,56.290001,55.150002,56.250000,37.348751,22700
2005-05-18,56.720001,57.099998,55.759998,55.959999,37.156193,50800
2005-05-19,56.009998,57.180000,56.009998,57.099998,37.913128,14000
2005-05-20,57.180000,57.380001,56.599998,56.599998,37.581142,13800
2005-05-23,57.000000,57.840000,56.950001,57.660000,38.284966,17400
2005-05-24,57.750000,57.970001,57.480000,57.970001,38.490788,11500
2005-05-25,57.970001,58.900002,57.549999,58.660000,38.948940,17800
2005-05-26,58.730000,59.160000,58.700001,59.160000,39.280918,24700
2005-05-27,59.330002,60.049999,59.330002,60.049999,39.871864,17100
2005-05-31,59.650002,59.970001,59.200001,59.599998,39.573074,14000
2005-06-01,60.000000,60.990002,59.919998,60.570000,40.217136,41700
2005-06-02,60.549999,61.130001,60.299999,60.630001,40.256962,24600
2005-06-03,61.049999,61.419998,60.650002,61.020000,40.515923,25400
2005-06-06,61.270000,61.430000,60.799999,61.279999,40.688553,20300
2005-06-07,61.400002,61.680000,60.700001,60.869999,40.416332,19200
2005-06-08,60.750000,61.680000,60.470001,60.830002,40.389771,11600
2005-06-09,61.000000,62.470001,60.970001,62.459999,41.472046,23800
2005-06-10,62.650002,62.700001,61.970001,62.410000,41.438858,18100
2005-06-13,62.200001,62.900002,62.119999,62.860001,41.737644,18900
2005-06-14,62.799999,63.130001,62.599998,63.049999,41.863792,22900
2005-06-15,63.200001,63.869999,63.150002,63.779999,42.348507,20300
2005-06-16,63.900002,64.709999,63.900002,64.699997,42.959358,121400
2005-06-17,65.599998,65.959999,65.139999,65.839996,43.716293,34400
2005-06-20,66.320000,66.330002,65.500000,65.900002,43.756130,39700
2005-06-21,65.839996,65.839996,64.449997,64.540001,42.853127,25100
2005-06-22,65.050003,65.110001,64.000000,64.709999,42.966000,30700
2005-06-23,64.849998,65.769997,64.639999,64.639999,42.919521,47800
2005-06-24,65.050003,65.050003,64.190002,64.330002,42.713688,30100
2005-06-27,64.550003,65.349998,64.389999,65.250000,43.324554,32500
2005-06-28,65.300003,65.300003,64.230003,64.230003,42.647297,43000
2005-06-29,64.199997,64.519997,63.689999,64.160004,42.600822,27900
2005-06-30,64.250000,64.830002,63.730000,63.759998,42.335220,38200
2005-07-01,64.250000,65.059998,64.120003,64.970001,43.138638,25600
2005-07-05,65.669998,67.029999,65.650002,67.029999,44.506420,48700
2005-07-06,67.150002,67.669998,65.900002,65.980003,43.809250,58900
2005-07-07,65.790001,66.769997,65.250000,66.680000,44.274033,23700
2005-07-08,66.800003,67.269997,66.000000,66.330002,44.041653,34000
2005-07-11,65.849998,66.849998,65.830002,66.849998,44.386917,31600
2005-07-12,67.099998,67.839996,66.739998,67.500000,44.818501,48100
2005-07-13,67.650002,67.650002,66.900002,67.059998,44.526344,17000
2005-07-14,67.400002,67.430000,65.150002,65.470001,43.470623,35900
2005-07-15,65.720001,65.940002,64.949997,65.129997,43.244873,24100
2005-07-18,64.919998,65.190002,64.389999,64.860001,43.065605,41500
2005-07-19,65.500000,66.360001,65.010002,66.360001,44.061565,25100
2005-07-20,66.199997,66.620003,65.570000,66.510002,44.161163,22100
2005-07-21,66.260002,66.610001,65.580002,65.910004,43.762775,18400
2005-07-22,66.900002,68.050003,66.900002,67.930000,45.104008,26800
2005-07-25,68.199997,69.010002,67.739998,68.610001,45.555511,33200
2005-07-26,68.540001,68.540001,68.000000,68.290001,45.343040,18100
2005-07-27,68.510002,68.660004,67.750000,68.610001,45.555511,13000
2005-07-28,69.279999,69.279999,68.309998,69.110001,45.887516,25100
2005-07-29,69.449997,69.449997,68.419998,68.419998,45.429367,32000
2005-08-01,69.059998,69.430000,68.830002,69.150002,45.914063,22300
2005-08-02,69.360001,70.250000,69.360001,70.220001,46.624519,21300
2005-08-03,70.599998,70.639999,69.769997,70.010002,46.485073,37300
2005-08-04,70.050003,70.660004,70.050003,70.080002,46.531559,27500
2005-08-05,70.300003,70.300003,69.099998,69.589996,46.206196,33100
2005-08-08,70.599998,71.180000,70.400002,70.400002,46.744030,32100
2005-08-09,70.650002,70.690002,70.050003,70.320000,46.690922,29100
2005-08-10,70.320000,71.580002,70.320000,71.580002,47.527534,29900
2005-08-11,71.510002,72.440002,71.449997,72.169998,47.919277,83400
2005-08-12,72.349998,72.349998,71.720001,72.050003,47.839600,43600
2005-08-15,72.050003,72.050003,71.199997,71.430000,47.427937,39400
2005-08-16,70.980003,71.330002,69.879997,69.879997,46.398758,40300
2005-08-17,69.629997,70.400002,67.839996,68.190002,45.276646,61600
2005-08-18,67.599998,68.360001,67.400002,68.139999,45.243446,53400
2005-08-19,69.000000,69.370003,68.769997,69.169998,45.927349,32100
2005-08-22,69.800003,70.180000,68.820000,69.360001,46.053493,53400
2005-08-23,69.800003,69.800003,68.559998,69.300003,46.013668,35500
2005-08-24,69.599998,70.330002,69.349998,69.739998,46.305805,31000
2005-08-25,69.610001,69.779999,69.370003,69.760002,46.319099,33000
2005-08-26,69.949997,69.949997,68.949997,68.949997,45.781265,35100
2005-08-29,70.199997,70.400002,68.989998,69.660004,46.252689,61900
2005-08-30,70.150002,71.000000,70.150002,70.699997,46.943222,51700
2005-08-31,70.949997,73.129997,70.949997,72.699997,48.271187,91700
2005-09-01,74.000000,74.800003,73.760002,74.800003,49.665531,97700
2005-09-02,73.839996,73.839996,72.860001,73.050003,48.503590,78300
2005-09-06,73.050003,73.550003,72.320000,73.489998,48.795727,56600
2005-09-07,73.489998,74.269997,73.309998,73.690002,48.928516,32700
2005-09-08,73.650002,74.180000,73.349998,73.639999,48.895325,39200
2005-09-09,74.099998,75.489998,74.099998,75.489998,50.123680,31500
2005-09-12,75.410004,75.410004,74.080002,74.099998,49.200752,41800
2005-09-13,74.150002,74.480003,73.419998,73.489998,48.795727,36200
2005-09-14,73.949997,74.580002,73.879997,74.279999,49.320263,18900
2005-09-15,74.930000,75.000000,73.559998,74.430000,49.419872,28700
2005-09-16,74.599998,75.169998,74.000000,75.169998,49.911213,19500
2005-09-19,76.300003,77.489998,76.300003,76.989998,51.119652,39300
2005-09-20,77.050003,77.160004,76.000000,76.320000,50.674778,34400
2005-09-21,77.699997,77.800003,77.120003,77.300003,51.325485,42400
2005-09-22,78.300003,78.470001,75.550003,76.779999,50.980209,87000
2005-09-23,76.250000,76.250000,75.150002,75.589996,50.190083,56200
2005-09-26,75.349998,77.099998,75.349998,77.000000,51.126289,44500
2005-09-27,76.900002,77.080002,76.169998,77.050003,51.159485,35600
2005-09-28,77.290001,77.889999,76.519997,77.839996,51.684029,28200
2005-09-29,78.010002,78.680000,77.790001,78.650002,52.221848,43100
2005-09-30,78.650002,78.650002,77.379997,77.519997,51.471558,56100
2005-10-03,77.930000,78.300003,77.190002,77.480003,51.445000,38500
2005-10-04,76.779999,76.800003,74.599998,74.949997,49.765137,69300
2005-10-05,74.699997,74.860001,71.849998,71.849998,47.706791,138100
2005-10-06,70.550003,71.500000,68.849998,69.900002,46.412048,154100
2005-10-07,70.900002,71.709999,70.449997,71.669998,47.587284,92400
2005-10-10,71.489998,71.489998,70.099998,70.599998,46.876831,48900
2005-10-11,71.000000,72.599998,71.000000,72.360001,48.045425,42800
2005-10-12,72.110001,72.370003,70.589996,70.989998,47.135784,56400
2005-10-13,69.500000,70.190002,67.669998,68.910004,45.754700,83300
2005-10-14,69.139999,70.309998,67.830002,70.180000,46.597965,41900
2005-10-17,71.379997,71.379997,70.739998,71.180000,47.261948,46800
2005-10-18,70.320000,70.680000,67.900002,67.900002,45.084103,41000
2005-10-19,67.220001,69.089996,66.260002,69.089996,45.874226,63800
2005-10-20,69.089996,69.099998,65.470001,66.169998,43.935406,38600
2005-10-21,65.699997,67.739998,65.680000,66.820000,44.367004,61800
2005-10-24,66.699997,69.050003,66.699997,69.010002,45.821106,47700
2005-10-25,69.599998,70.730003,69.059998,70.699997,46.943222,58400
2005-10-26,70.300003,72.250000,69.949997,70.230003,46.631165,26300
2005-10-27,70.239998,70.559998,68.220001,68.220001,45.296570,34500
2005-10-28,68.849998,70.129997,67.150002,69.940002,46.438599,29700
2005-10-31,71.209999,71.519997,70.000000,70.580002,46.863548,55200
2005-11-01,70.550003,71.180000,70.360001,70.989998,47.135784,24700
2005-11-02,71.199997,72.389999,70.949997,72.300003,48.005589,31700
2005-11-03,73.199997,74.070000,72.800003,73.639999,48.895325,35300
2005-11-04,73.400002,73.400002,71.489998,71.709999,47.613850,27400
2005-11-07,71.000000,71.000000,70.120003,70.449997,46.777233,26200
2005-11-08,70.199997,71.570000,70.050003,71.160004,47.248661,28300
2005-11-09,71.010002,72.089996,70.000000,70.349998,46.710827,39800
2005-11-10,69.250000,69.309998,67.800003,68.300003,45.349686,72900
2005-11-11,68.260002,68.949997,68.220001,68.900002,45.748070,42700
2005-11-14,69.699997,69.699997,68.570000,69.019997,45.827747,19400
2005-11-15,69.169998,70.720001,68.930000,69.040001,45.841038,22800
2005-11-16,69.510002,70.739998,69.089996,70.720001,46.956509,34600
2005-11-17,71.629997,71.629997,70.449997,70.839996,47.036182,25200
2005-11-18,70.940002,71.099998,70.169998,71.040001,47.168976,27600
2005-11-21,71.489998,72.709999,71.360001,72.680000,48.257912,37600
2005-11-22,73.320000,73.970001,72.940002,73.839996,49.028107,26900
2005-11-23,73.370003,74.199997,72.830002,73.510002,48.809010,39700
2005-11-25,73.750000,74.050003,73.570000,73.750000,48.968361,6200
2005-11-28,72.849998,72.849998,71.300003,71.349998,47.374809,89900
2005-11-29,71.879997,72.250000,71.250000,71.550003,47.507607,23700
2005-11-30,71.500000,72.349998,71.459999,71.739998,47.633774,26100
2005-12-01,72.660004,73.919998,72.529999,73.669998,48.915226,30600
2005-12-02,73.919998,74.330002,73.379997,73.900002,49.067966,45300
2005-12-05,75.000000,75.209999,74.239998,74.699997,49.599133,47800
2005-12-06,74.730003,75.599998,74.330002,75.000000,49.798336,44200
2005-12-07,75.519997,75.910004,74.139999,74.599998,49.532742,27600
2005-12-08,74.849998,76.000000,74.650002,76.000000,50.462318,17900
2005-12-09,75.339996,75.459999,74.739998,75.050003,49.831532,24800
2005-12-12,75.900002,76.000000,75.250000,75.870003,50.376003,27700
2005-12-13,76.199997,76.830002,75.550003,75.550003,50.163517,32100
2005-12-14,76.080002,76.669998,75.599998,76.669998,50.907166,113900
2005-12-15,76.510002,76.510002,75.489998,75.849998,50.362713,23500
2005-12-16,75.949997,75.949997,74.000000,74.000000,49.134346,25400
2005-12-19,74.250000,74.790001,73.519997,73.629997,48.888680,25400
2005-12-20,74.139999,74.589996,73.849998,74.349998,49.366760,24600
2005-12-21,74.940002,75.220001,74.300003,74.550003,49.499538,23000
2005-12-22,74.089996,74.300003,73.500000,73.779999,49.453285,10800
2005-12-23,72.959999,73.830002,72.540001,73.699997,49.399696,63700
2005-12-27,72.690002,72.690002,70.949997,71.500000,47.925053,140500
2005-12-28,72.160004,72.889999,71.860001,72.500000,48.595329,22400
2005-12-29,72.500000,73.099998,71.870003,71.870003,48.173073,41800
2005-12-30,71.610001,72.699997,71.500000,72.190002,48.387554,23000
2006-01-03,73.440002,75.489998,73.300003,75.400002,50.539158,87400
2006-01-04,75.120003,76.099998,74.919998,76.000000,50.941326,62500
2006-01-05,75.809998,75.809998,74.260002,74.949997,50.237522,50900
2006-01-06,76.120003,76.849998,75.849998,76.599998,51.343487,55000
2006-01-09,76.989998,77.040001,76.099998,76.709999,51.417206,56900
2006-01-10,76.910004,77.779999,76.889999,77.300003,51.812683,40800
2006-01-11,77.199997,77.970001,76.330002,77.639999,52.040562,38600
2006-01-12,78.699997,78.849998,77.160004,77.300003,51.812683,45900
2006-01-13,77.489998,78.389999,77.339996,78.320000,52.496372,88800
2006-01-17,79.529999,79.900002,79.300003,79.900002,53.555412,65300
2006-01-18,79.629997,79.629997,77.910004,78.900002,52.885117,126500
2006-01-19,79.139999,80.750000,78.739998,80.580002,54.011204,54900
2006-01-20,82.050003,82.349998,80.169998,80.900002,54.225693,134200
2006-01-23,80.680000,81.959999,80.250000,81.650002,54.728416,174400
2006-01-24,81.269997,81.959999,81.089996,81.300003,54.493809,55700
2006-01-25,81.790001,81.790001,78.800003,79.660004,53.394554,89600
2006-01-26,79.050003,79.820000,78.199997,79.720001,53.434772,73500
2006-01-27,81.059998,81.250000,80.220001,80.970001,54.272621,57500
2006-01-30,82.000000,83.260002,82.000000,82.849998,55.532730,86700
2006-01-31,82.570000,82.849998,82.010002,82.550003,55.331661,66600
2006-02-01,82.550003,82.970001,80.650002,80.650002,54.058117,55600
2006-02-02,80.760002,81.190002,79.099998,80.120003,53.702873,67300
2006-02-03,79.900002,80.260002,78.919998,79.459999,53.260475,49000
2006-02-06,80.910004,81.269997,80.269997,80.750000,54.125172,44000
2006-02-07,79.250000,79.300003,77.260002,77.559998,51.986954,147700
2006-02-08,77.320000,77.720001,76.019997,77.510002,51.953430,135900
2006-02-09,78.150002,78.650002,75.519997,75.830002,50.827377,57600
2006-02-10,75.750000,76.300003,74.000000,75.449997,50.572670,90700
2006-02-13,75.300003,76.129997,74.529999,74.949997,50.237522,40600
2006-02-14,73.699997,74.910004,73.410004,74.209999,49.741528,67900
2006-02-15,74.209999,74.989998,73.150002,73.599998,49.332649,43500
2006-02-16,74.510002,75.430000,74.449997,75.400002,50.539158,55000
2006-02-17,76.099998,76.199997,75.500000,75.699997,50.740215,52100
2006-02-21,77.830002,77.919998,76.839996,77.480003,51.933334,64300
2006-02-22,76.900002,76.900002,75.800003,76.230003,51.095474,37000
2006-02-23,76.040001,76.830002,75.419998,76.040001,50.968113,30200
2006-02-24,77.000000,77.489998,76.809998,76.839996,51.504349,27800
2006-02-27,76.370003,76.550003,75.580002,75.650002,50.706730,32800
2006-02-28,74.900002,75.250000,74.500000,75.050003,50.304550,25200
2006-03-01,75.699997,76.400002,75.480003,76.400002,51.209435,14200
2006-03-02,76.800003,77.580002,76.349998,77.180000,51.732243,35700
2006-03-03,77.389999,78.110001,77.330002,77.349998,51.846195,30400
2006-03-06,77.099998,77.099998,75.000000,75.019997,50.284431,31600
2006-03-07,74.500000,74.500000,73.449997,73.820000,49.480106,28300
2006-03-08,73.269997,74.470001,72.559998,73.930000,49.553844,245200
2006-03-09,74.699997,74.699997,73.169998,73.269997,49.111450,39700
2006-03-10,72.599998,73.910004,72.599998,73.489998,49.258911,19100
2006-03-13,74.110001,74.900002,74.099998,74.680000,50.056545,28300
2006-03-14,74.860001,76.220001,74.440002,76.129997,51.028454,18700
2006-03-15,75.629997,76.580002,75.629997,76.580002,51.330078,32000
2006-03-16,76.559998,77.900002,76.199997,77.500000,51.946728,26800
2006-03-17,77.650002,77.660004,76.809998,76.809998,51.484222,38000
2006-03-20,76.580002,77.160004,75.300003,75.550003,50.639687,65600
2006-03-21,74.970001,76.129997,74.830002,75.209999,50.411777,43800
2006-03-22,75.379997,76.599998,75.290001,75.739998,50.767036,19100
2006-03-23,76.599998,76.980003,76.300003,76.849998,51.511055,25300
2006-03-24,77.349998,77.900002,76.949997,77.480003,51.933334,24000
2006-03-27,77.099998,78.000000,76.779999,77.769997,52.127724,32700
2006-03-28,78.610001,79.209999,78.230003,78.500000,52.617001,35100
2006-03-29,78.629997,79.470001,78.519997,79.459999,53.260475,20300
2006-03-30,79.599998,80.120003,79.150002,79.449997,53.253780,34700
2006-03-31,78.839996,78.839996,78.129997,78.589996,52.677353,88800
2006-04-03,79.449997,80.389999,78.949997,79.080002,53.005783,24100
2006-04-04,78.839996,80.050003,78.370003,80.010002,53.629143,25900
2006-04-05,80.000000,81.089996,79.669998,80.989998,54.286015,29100
2006-04-06,81.500000,81.769997,80.699997,81.169998,54.406639,46200
2006-04-07,81.139999,81.139999,79.779999,79.980003,53.609039,25400
2006-04-10,81.199997,81.449997,80.769997,81.180000,54.413372,65600
2006-04-11,82.199997,82.230003,80.290001,80.599998,54.024616,38000
2006-04-12,80.839996,80.980003,79.750000,80.040001,53.649261,28100
2006-04-13,79.389999,80.330002,78.949997,80.279999,53.810116,25900
2006-04-17,81.199997,81.669998,80.980003,81.529999,54.647968,28200
2006-04-18,82.589996,83.889999,82.589996,83.839996,56.196293,58400
2006-04-19,83.680000,85.360001,83.320000,85.360001,57.215153,56500
2006-04-20,85.139999,85.139999,83.080002,84.419998,56.585072,38700
2006-04-21,85.190002,86.339996,84.639999,86.199997,57.778175,30000
2006-04-24,85.500000,85.599998,84.709999,85.099998,57.040878,72700
2006-04-25,85.940002,86.139999,83.110001,84.000000,56.303585,45000
2006-04-26,84.379997,85.300003,82.849998,82.900002,55.566250,43900
2006-04-27,82.000000,83.250000,80.610001,81.919998,54.909374,116700
